loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,property_value,income,Credit_Score,LTV,dtir1,loan_type_type2,loan_type_type3,loan_purpose_p2,loan_purpose_p3,loan_purpose_p4,Credit_Worthiness_l2,open_credit_opc,Neg_ammortization_not_neg,interest_only_not_int,lump_sum_payment_not_lpsm,construction_type_sb,occupancy_type_pr,occupancy_type_sr,Secured_by_land,total_units_2U,total_units_3U,total_units_4U,credit_type_CRIF,credit_type_EQUI,credit_type_EXP,co-applicant_credit_type_EXP,submission_of_application_to_inst,Region_North-East,Region_central,Region_south,Security_Type_direct,Status
0.5730050516310503,0.9585704814671512,0.1972926915058809,0.6732342966181247,0.4256161147946621,0.19944881460660788,-0.36885306919561944,0.5627403760756322,0.13820984286012944,0.42029443048737025,-0.40287304945651353,-0.33166664374838406,-0.1500614305081697,1.2851187823132724,-0.7640200282259468,-0.2107974042210862,-0.06126962254177391,0.3365923985159448,0.2241148629905551,0.15257307787728824,0.014900448751833596,0.27523476707746064,-0.14662771690483734,-0.014900448751832766,-0.10017343594124203,-0.051483164990190865,-0.04644479698902774,1.5447951674960485,-0.3386445081068626,-0.6204012538994997,1.0007940407826847,0.7405583992968129,-0.09152485998117522,-0.24926930632779187,1.1499557493174233,0.014900448751833596,0
-0.9494851007456605,-0.5772057753765547,1.371741931366525,-0.07350618594709558,0.4256161147946621,-0.9408211087474815,-0.6640886309075372,-1.379007257204159,0.5322068848934159,2.2829711871675142,2.4821714963287485,-0.33166664374838406,-0.1500614305081697,-0.7781381875066476,-0.7640200282259468,-0.2107974042210862,-0.06126962254177391,0.3365923985159448,0.2241148629905551,0.15257307787728824,0.014900448751833596,0.27523476707746064,-0.14662771690483734,-0.014900448751832766,-0.10017343594124203,-0.051483164990190865,-0.04644479698902774,1.5447951674960485,-0.3386445081068626,-0.6204012538994997,-0.9992065892178341,0.7405583992968129,-0.09152485998117522,-0.24926930632779187,1.1499557493174233,0.014900448751833596,0
0.7905036448277233,-0.3212430659026037,0.819165470221475,1.482065554454505,-1.834544267979265,0.9303910731669216,0.9454213668122728,1.71052897708102,-0.36990598202471114,-1.8563104943439166,-0.40287304945651353,-0.33166664374838406,-0.1500614305081697,-0.7781381875066476,1.3088662116908085,-0.2107974042210862,-0.06126962254177391,0.3365923985159448,0.2241148629905551,0.15257307787728824,0.014900448751833596,0.27523476707746064,-0.14662771690483734,-0.014900448751832766,-0.10017343594124203,-0.051483164990190865,-0.04644479698902774,1.5447951674960485,-0.3386445081068626,-0.6204012538994997,-0.9992065892178341,0.7405583992968129,-0.09152485998117522,-0.24926930632779187,1.1499557493174233,0.014900448751833596,0
3.67236000468364,-0.08575737318656836,-0.08662037659867808,-0.16474635183079078,0.4256161147946621,2.246087138575486,0.06923840947367797,1.1064297133939738,0.18524320341592615,1.9725250610541567,-0.40287304945651353,-0.33166664374838406,-0.1500614305081697,1.2851187823132724,-0.7640200282259468,-0.2107974042210862,-0.06126962254177391,0.3365923985159448,0.2241148629905551,0.15257307787728824,0.014900448751833596,0.27523476707746064,-0.14662771690483734,-0.014900448751832766,-0.10017343594124203,-0.051483164990190865,-0.04644479698902774,-0.6473350131078511,-0.3386445081068626,1.6118600562370757,1.0007940407826847,0.7405583992968129,-0.09152485998117522,-0.24926930632779187,1.1499557493174233,0.014900448751833596,1
0.13800786523770434,-2.1334590489781764,-0.8627839853742537,0.48319499462691,-2.6564207708061476,0.024022672552132605,-0.025998868497908424,-0.9043578357357656,-0.03701527794865139,-0.3040798637771301,-0.40287304945651353,-0.33166664374838406,-0.1500614305081697,1.2851187823132724,-0.7640200282259468,-0.2107974042210862,-0.06126962254177391,0.3365923985159448,0.2241148629905551,0.15257307787728824,0.014900448751833596,0.27523476707746064,-0.14662771690483734,-0.014900448751832766,-0.10017343594124203,-0.051483164990190865,-0.04644479698902774,-0.6473350131078511,-0.3386445081068626,-0.6204012538994997,-0.9992065892178341,0.7405583992968129,-0.09152485998117522,-0.24926930632779187,1.1499557493174233,0.014900448751833596,0
0.30113181013520907,-0.5772057753765547,0.5973724020102515,1.401926174157192,-2.6564207708061476,0.19944881460660788,0.02161977048788477,-1.0510676569169053,-0.09827284059793587,0.42029443048737025,-0.40287304945651353,-0.33166664374838406,-0.1500614305081697,1.2851187823132724,-0.7640200282259468,-0.2107974042210862,-0.06126962254177391,0.3365923985159448,0.2241148629905551,-6.5542362644364,0.014900448751833596,0.27523476707746064,-0.14662771690483734,-0.014900448751832766,-0.10017343594124203,-0.051483164990190865,-0.04644479698902774,1.5447951674960485,-0.3386445081068626,-0.6204012538994997,-0.9992065892178341,0.7405583992968129,-0.09152485998117522,-0.24926930632779187,1.1499557493174233,0.014900448751833596,0
-0.46011326605314634,-0.08575737318656836,-0.01126904098798951,0.29182974561298153,0.4256161147946621,-0.20987885018716776,-0.5688513529359509,0.8993099658441294,-0.3699450522170598,0.523776472525156,-0.40287304945651353,-0.33166664374838406,-0.1500614305081697,1.2851187823132724,-0.7640200282259468,-0.2107974042210862,-0.06126962254177391,0.3365923985159448,0.2241148629905551,0.15257307787728824,0.014900448751833596,0.27523476707746064,-0.14662771690483734,-0.014900448751832766,-0.10017343594124203,-0.051483164990190865,-0.04644479698902774,1.5447951674960485,-0.3386445081068626,-0.6204012538994997,1.0007940407826847,0.7405583992968129,-0.09152485998117522,-0.24926930632779187,1.1499557493174233,0.014900448751833596,0
1.0623768863235645,-0.08575737318656836,1.7121685011791004,-1.092712698764554,0.4256161147946621,0.11173574357937024,-0.17837851325244666,-1.413527215129133,0.7053651874861809,0.10984830437401297,2.4821714963287485,-0.33166664374838406,-0.1500614305081697,-0.7781381875066476,1.3088662116908085,-0.2107974042210862,-0.06126962254177391,0.3365923985159448,0.2241148629905551,0.15257307787728824,0.014900448751833596,0.27523476707746064,-0.14662771690483734,-0.014900448751832766,-0.10017343594124203,-0.051483164990190865,-0.04644479698902774,1.5447951674960485,-0.3386445081068626,-0.6204012538994997,-0.9992065892178341,-1.3503323991052378,-0.09152485998117522,-0.24926930632779187,1.1499557493174233,0.014900448751833596,0
0.13800786523770434,-0.08575737318656836,-0.08662037659867808,-0.16474635183079078,0.4256161147946621,-0.20987885018716776,-0.39742425258709535,0.4160305548944924,0.056661874225153015,0.10984830437401297,-0.40287304945651353,-0.33166664374838406,-0.1500614305081697,-0.7781381875066476,1.3088662116908085,-0.2107974042210862,-0.06126962254177391,-2.970952417253204,0.2241148629905551,0.15257307787728824,0.014900448751833596,0.27523476707746064,-0.14662771690483734,-0.014900448751832766,-0.10017343594124203,-0.051483164990190865,-0.04644479698902774,-0.6473350131078511,2.952949113482862,-0.6204012538994997,1.0007940407826847,0.7405583992968129,-0.09152485998117522,-0.24926930632779187,1.1499557493174233,0.014900448751833596,1
-0.8951104524464922,-0.08575737318656836,-0.08662037659867808,-0.16474635183079078,-2.6564207708061476,-0.20987885018716776,-0.016475140700749787,-0.1449187613863361,0.056661874225153015,0.10984830437401297,-0.40287304945651353,-0.33166664374838406,-0.1500614305081697,-0.7781381875066476,1.3088662116908085,-0.2107974042210862,-0.06126962254177391,0.3365923985159448,0.2241148629905551,0.15257307787728824,0.014900448751833596,0.27523476707746064,-0.14662771690483734,-0.014900448751832766,-0.10017343594124203,-0.051483164990190865,-0.04644479698902774,-0.6473350131078511,2.952949113482862,-0.6204012538994997,1.0007940407826847,0.7405583992968129,-0.09152485998117522,-0.24926930632779187,1.1499557493174233,0.014900448751833596,1
